FID,OBJECTID,OM,YR,MO,DY,DATE,TIME,TZ,ST,STF,STN,MAG,INJ,FAT,LOSS,CLOSS,SLAT,SLON,ELAT,ELON,LEN,WID,Shape_Leng
31992,57412,455297,2013,5,20,2013-05-20,17:40:00,3,OK,40,0,1,0,0,0.225,0.0,35.9817,-94.614,36.0604,-94.5108,8.0,500,0.129784196
31993,57414,455301,2013,5,20,2013-05-20,17:49:00,3,AR,5,0,1,0,0,0.05,0.0,36.2001,-94.569,36.2217,-94.5263,2.9,500,0.047852389
31994,57422,455299,2013,5,20,2013-05-20,19:33:00,3,OK,40,0,0,0,0,0.0,0.0,35.1399,-94.8763,35.1446,-94.8633,0.7,260,0.013823534
31995,57423,455300,2013,5,20,2013-05-20,19:44:00,3,OK,40,0,1,0,0,0.005,0.0,35.0737,-94.5888,35.1538,-94.4761,8.5,500,0.138265356
32983,57393,455273,2013,5,20,2013-05-20,14:51:00,3,OK,40,0,1,0,0,0.005,0.0,36.4185,-96.0778,36.4587,-95.9738,6.5,500,0.111499086
32984,57394,441903,2013,5,20,2013-05-20,15:12:00,3,KS,20,0,0,0,0,0.0,0.0,37.03,-95.74,37.0305,-95.7302,0.54,50,0.00981275
32985,57395,455283,2013,5,20,2013-05-20,15:21:00,3,OK,40,0,1,0,0,0.01,0.0,36.4923,-95.8971,36.5301,-95.8308,4.5,400,0.076318626
32986,57396,455288,2013,5,20,2013-05-20,15:33:00,3,OK,40,0,1,0,0,0.03,0.0,36.5504,-95.8223,36.577,-95.7188,6.0,500,0.106863537
33989,57398,453287,2013,5,20,2013-05-20,15:40:00,3,OK,40,0,0,0,0,0.0,0.0,35.5614,-96.8146,35.5694,-96.7954,1.21,100,0.020800004
34985,57390,451537,2013,5,20,2013-05-20,13:56:00,3,OK,40,0,5,212,24,2000.0,0.0,35.284,-97.628,35.341,-97.3999,13.85,1900,0.235114093
38987,57399,458104,2013,5,20,2013-05-20,15:50:00,3,KS,20,0,0,0,0,0.0,0.0,37.4688,-101.945,37.464,-101.941,0.37,50,0.0062482
38988,57401,458103,2013,5,20,2013-05-20,16:05:00,3,KS,20,0,0,0,0,0.0,0.0,37.5055,-101.88,37.5017,-101.88,0.27,50,0.003800001
40991,57405,447863,2013,5,20,2013-05-20,16:53:00,3,CO,8,0,0,0,0,0.0,0.0,37.68,-106.01,37.68,-106.01,0.1,75,0
25982,57426,457128,2013,5,21,2013-05-21,00:29:00,3,IN,18,0,0,0,0,0.045,0.0,39.8483,-86.7255,39.8547,-86.7075,1.05,100,0.019103932
25983,57427,457133,2013,5,21,2013-05-21,00:34:00,3,IN,18,0,0,0,0,0.01,0.0,39.8734,-86.6666,39.8746,-86.6646,0.13,30,0.002332381
5993,57428,443446,2013,5,23,2013-05-23,12:53:00,3,TX,48,0,0,0,0,0.0,0.0,34.1,-101.32,34.1,-101.32,0.01,30,0
5994,57429,443445,2013,5,23,2013-05-23,13:22:00,3,TX,48,0,0,0,0,0.0,0.0,34.11,-101.2,34.11,-101.2,0.01,30,0
5995,57430,443444,2013,5,23,2013-05-23,13:30:00,3,TX,48,0,0,0,0,0.0,0.0,33.9935,-101.165,33.9812,-101.159,0.67,50,0.013685396
5996,57431,443553,2013,5,23,2013-05-23,15:15:00,3,TX,48,0,1,0,0,0.0,0.0,33.48,-100.66,33.4533,-100.65,1.94,300,0.028511232
5997,57432,455776,2013,5,23,2013-05-23,17:12:00,3,TX,48,0,0,0,0,0.1,0.0,32.86,-100.45,32.85,-100.46,1.0,175,0.014142138
2992,57433,453086,2013,5,25,2013-05-25,02:45:00,3,TX,48,0,0,0,0,0.025,0.0,29.3427,-98.1209,29.3462,-98.1236,0.3,50,0.004420408
2993,57435,456143,2013,5,25,2013-05-25,12:47:00,3,TX,48,0,0,0,0,0.0,0.0,28.8719,-96.9825,28.8896,-96.9866,1.25,25,0.018168658
7998,57434,453102,2013,5,25,2013-05-25,04:25:00,3,TX,48,0,0,0,0,0.1,0.0,29.5498,-98.3479,29.5554,-98.3483,0.4,100,0.005614269
41989,57436,451830,2013,5,26,2013-05-26,14:10:00,3,ID,16,0,0,0,0,0.0,0.0,43.1854,-115.883,43.2334,-115.842,3.92,50,0.063126862
47992,57437,442501,2013,5,26,2013-05-26,18:23:00,3,IA,19,0,0,0,0,0.0,0.0,40.7901,-94.3705,40.7885,-94.3698,0.12,30,0.001746425
33990,57450,446462,2013,5,27,2013-05-27,19:51:00,3,NE,31,0,0,0,0,0.0,0.0,40.14,-97.0196,40.1547,-96.9605,3.28,100,0.060900753
33991,57451,445359,2013,5,27,2013-05-27,20:02:00,3,NE,31,0,2,0,0,0.0,0.0,40.1798,-96.9171,40.1776,-96.975,5.93,600,0.057941796
33992,57452,445363,2013,5,27,2013-05-27,20:16:00,3,NE,31,0,0,0,0,0.0,0.0,40.2151,-96.7607,40.2315,-96.7465,1.36,100,0.021693321
33993,57453,442927,2013,5,27,2013-05-27,20:40:00,3,KS,20,0,0,0,0,0.0,0.0,39.834,-96.737,39.858,-96.672,3.83,150,0.069289266
34986,57449,450296,2013,5,27,2013-05-27,18:32:00,3,NE,31,0,2,0,0,4.0,0.0,40.374,-98.014,40.365,-97.93,4.47,250,0.084480789
35993,57446,450324,2013,5,27,2013-05-27,17:32:00,3,KS,20,0,0,0,0,0.0,0.0,39.817,-98.831,39.816,-98.824,0.38,15,0.007071069
35994,57447,450325,2013,5,27,2013-05-27,17:45:00,3,KS,20,0,0,0,0,0.0,0.0,39.812,-98.684,39.812,-98.6838,0.01,10,0.000200001
35995,57448,450326,2013,5,27,2013-05-27,18:04:00,3,KS,20,0,3,1,0,1.8,3.5,39.857,-98.543,39.838,-98.438,5.74,1580,0.106705229
39984,57441,446067,2013,5,27,2013-05-27,15:38:00,3,CO,8,0,0,0,0,0.0,0.0,38.9441,-102.166,38.9441,-102.166,0.25,50,0
39985,57442,450003,2013,5,27,2013-05-27,15:49:00,3,CO,8,0,0,0,0,0.0,0.0,38.9441,-102.166,38.9441,-102.166,0.25,50,0
39986,57445,446071,2013,5,27,2013-05-27,16:37:00,3,CO,8,0,0,0,0,0.0,0.0,38.92,-102.35,38.92,-102.35,0.25,50,0
41990,57438,443248,2013,5,27,2013-05-27,11:00:00,3,WY,56,0,0,0,0,0.0,0.0,44.328,-108.827,44.3791,-108.722,6.27,20,0.116774202
42983,57439,444253,2013,5,27,2013-05-27,14:05:00,3,NE,31,0,0,0,0,0.0,0.0,41.28,-103.73,41.38,-103.68,7.38,50,0.111803414
42984,57440,444254,2013,5,27,2013-05-27,15:25:00,3,NE,31,0,0,0,0,0.0,0.0,41.3,-103.57,41.34,-103.48,5.43,50,0.098488598
42985,57443,444252,2013,5,27,2013-05-27,15:58:00,3,NE,31,0,0,0,0,0.0,0.0,42.5265,-103.661,42.506,-103.634,2.0,50,0.033900598
42986,57444,444251,2013,5,27,2013-05-27,16:05:00,3,NE,31,0,0,0,0,0.0,0.0,42.32,-103.422,42.3205,-103.416,0.3,30,0.006020799
4994,57466,459191,2013,5,28,2013-05-28,17:45:00,3,TX,48,0,0,0,0,0.0,0.0,34.7897,-102.961,34.7939,-102.924,2.14,75,0.037237625
32987,57456,443113,2013,5,28,2013-05-28,15:16:00,3,KS,20,0,3,0,0,0.0,0.0,39.6676,-96.1213,39.672,-96.0644,4.4,900,0.057069885
32988,57457,443117,2013,5,28,2013-05-28,15:20:00,3,KS,20,0,1,0,0,0.0,0.0,39.6528,-96.0712,39.6528,-96.0712,0.01,50,0
32989,57459,443707,2013,5,28,2013-05-28,15:45:00,3,KS,20,0,1,0,0,0.0,0.0,39.6599,-96.016,39.6599,-96.016,0.01,50,0
34987,57461,443710,2013,5,28,2013-05-28,16:33:00,3,KS,20,0,0,0,0,0.0,0.0,39.0232,-97.7218,39.0232,-97.7218,0.01,25,0
34988,57462,443197,2013,5,28,2013-05-28,16:45:00,3,KS,20,0,3,0,0,0.0,0.0,39.0376,-97.709,39.0299,-97.6667,2.33,1000,0.042995126
36994,57464,443677,2013,5,28,2013-05-28,17:37:00,3,KS,20,0,0,0,0,0.0,0.0,38.45,-99.01,38.4872,-98.9491,4.18,50,0.071362821
36995,57465,458123,2013,5,28,2013-05-28,17:40:00,3,KS,20,0,0,0,0,0.0,0.0,38.5011,-99.05,38.51,-99.05,0.62,75,0.008900001
37996,57454,459170,2013,5,28,2013-05-28,14:08:00,3,OK,40,0,0,0,0,0.0,0.0,36.7996,-100.33,36.8096,-100.322,0.82,25,0.012806251
37997,57455,459172,2013,5,28,2013-05-28,14:29:00,3,OK,40,0,0,0,0,0.0,0.0,36.903,-100.427,36.8804,-100.412,1.77,25,0.027124902
39987,57478,459192,2013,5,28,2013-05-28,20:06:00,3,TX,48,0,0,0,0,0.0,0.0,34.9936,-102.921,35.0188,-102.902,2.06,150,0.031560107
42987,57458,444650,2013,5,28,2013-05-28,15:23:00,3,NE,31,0,0,0,0,0.0,0.0,42.08,-103.73,42.06,-103.61,6.31,75,0.12165528
42988,57460,444664,2013,5,28,2013-05-28,16:05:00,3,NE,31,0,0,0,0,0.0,0.0,42.13,-103.42,42.12,-103.38,2.16,50,0.041231068
43992,57468,457170,2013,5,28,2013-05-28,18:13:00,3,SD,46,0,1,1,0,0.1,0.0,43.2702,-101.914,43.2703,-101.912,0.1,20,0.002002499
51984,57473,450019,2013,5,28,2013-05-28,19:18:00,3,IL,17,0,0,0,0,0.005,0.0,41.2565,-88.3852,41.2764,-88.3613,1.85,20,0.031100167
53970,57469,443082,2013,5,28,2013-05-28,18:47:00,3,MI,26,0,0,0,0,0.03,0.0,42.807,-84.315,42.8118,-84.302,0.74,60,0.013857854
53971,57470,443084,2013,5,28,2013-05-28,18:52:00,3,MI,26,0,0,0,0,0.05,0.0,42.832,-84.181,42.835,-84.172,0.5,100,0.009486836
53972,57471,443080,2013,5,28,2013-05-28,19:01:00,3,MI,26,0,1,0,0,0.1,0.0,43.0671,-83.7173,43.0875,-83.6818,2.28,400,0.040943996
53973,57472,443081,2013,5,28,2013-05-28,19:09:00,3,MI,26,0,1,0,0,0.11,0.0,42.83,-84.029,42.8835,-83.8477,9.89,550,0.189028994
53974,57475,443079,2013,5,28,2013-05-28,19:30:00,3,MI,26,0,2,0,0,0.225,0.0,42.8519,-83.7734,42.8976,-83.6942,5.1,500,0.091439237
53975,57476,443087,2013,5,28,2013-05-28,19:54:00,3,MI,26,0,2,0,0,0.35,0.0,42.896,-83.574,42.937,-83.502,4.61,300,0.082855317
54982,57463,453552,2013,5,28,2013-05-28,17:35:00,3,PA,42,0,1,5,0,0.075,0.0,41.92,-80.3,41.93,-80.27,1.69,50,0.031622785
54983,57467,453558,2013,5,28,2013-05-28,17:53:00,3,PA,42,0,1,2,0,0.3,0.0,41.9,-80.13,41.8823,-79.7841,17.83,150,0.346352674
54984,57474,444060,2013,5,28,2013-05-28,19:25:00,3,PA,42,0,0,0,0,0.01,0.0,41.8863,-79.3588,41.907,-79.3129,2.76,50,0.050351777
54985,57477,444063,2013,5,28,2013-05-28,19:58:00,3,PA,42,0,1,0,0,0.002,0.0,41.9116,-79.0867,41.9386,-79.0131,4.22,100,0.078396196
5998,57480,443434,2013,5,29,2013-05-29,14:30:00,3,TX,48,0,0,0,0,0.005,0.0,34.38,-100.99,34.3819,-100.978,0.68,50,0.012149488
5999,57482,443276,2013,5,29,2013-05-29,14:44:00,3,TX,48,0,0,0,0,0.0,0.0,34.3759,-100.909,34.3819,-100.903,0.56,50,0.008485284
34989,57498,465044,2013,5,29,2013-05-29,17:42:00,3,OK,40,0,1,0,0,0.04,0.0,35.1907,-97.4535,35.1907,-97.4535,0.1,10,0
35996,57489,465041,2013,5,29,2013-05-29,16:00:00,3,OK,40,0,1,0,0,0.02,0.0,35.6,-98.2268,35.6,-98.2268,0.2,20,0
36996,57502,465046,2013,5,29,2013-05-29,18:21:00,3,OK,40,0,0,0,0,0.0,0.0,35.033,-99.884,35.033,-99.884,0.75,150,0
36997,57503,450585,2013,5,29,2013-05-29,19:10:00,3,KS,20,0,1,0,0,0.08,0.0,39.818,-99.578,39.827,-99.569,0.78,40,0.012727925
37998,57490,452457,2013,5,29,2013-05-29,16:43:00,3,KS,20,0,0,0,0,0.0,0.0,39.1362,-100.563,39.1495,-100.553,1.3,25,0.016640015
38989,57481,452441,2013,5,29,2013-05-29,14:35:00,3,KS,20,0,0,0,0,0.0,0.0,38.83,-101.18,38.83,-101.18,0.1,25,0
38990,57499,458163,2013,5,29,2013-05-29,17:50:00,3,KS,20,0,0,0,0,0.0,0.0,37.76,-101.44,37.7628,-101.436,0.28,75,0.004882624
38991,57500,458164,2013,5,29,2013-05-29,18:00:00,3,KS,20,0,0,0,0,0.0,0.0,37.77,-101.47,37.7687,-101.465,0.3,100,0.005166237
38992,57501,458166,2013,5,29,2013-05-29,18:20:00,3,KS,20,0,0,0,0,0.0,0.0,37.7666,-101.387,37.7652,-101.386,0.12,75,0.001720466
44992,57487,449789,2013,5,29,2013-05-29,15:46:00,3,NE,31,0,0,0,0,0.0,0.0,41.56,-99.26,41.56,-99.26,0.25,35,0
44993,57495,450681,2013,5,29,2013-05-29,17:05:00,3,NE,31,0,0,0,0,0.0,0.0,41.3161,-98.7156,41.3161,-98.7156,0.01,15,0
44994,57496,449790,2013,5,29,2013-05-29,17:08:00,3,NE,31,0,0,0,0,0.0,0.0,41.85,-98.59,41.85,-98.59,0.2,35,0
45985,57479,450687,2013,5,29,2013-05-29,13:56:00,3,NE,31,0,0,0,0,0.0,0.0,40.546,-98.046,40.553,-98.045,0.49,25,0.007071068
45986,57483,450688,2013,5,29,2013-05-29,14:45:00,3,NE,31,0,0,0,0,0.0,0.0,40.692,-97.86,40.692,-97.86,0.01,15,0
45987,57484,450682,2013,5,29,2013-05-29,15:20:00,3,NE,31,0,0,0,0,0.0,0.0,40.855,-97.75,40.855,-97.75,0.01,15,0
45988,57485,450689,2013,5,29,2013-05-29,15:21:00,3,NE,31,0,1,0,0,0.2,0.0,40.554,-98.038,40.612,-98.006,4.34,75,0.066241991
45989,57486,450685,2013,5,29,2013-05-29,15:36:00,3,NE,31,0,1,0,0,0.5,0.0,40.913,-97.636,41.031,-97.674,8.39,150,0.12396776
45990,57488,450683,2013,5,29,2013-05-29,15:48:00,3,NE,31,0,1,0,0,1.5,0.0,40.799,-97.587,41.01,-97.464,15.93,400,0.244233535
45991,57494,444711,2013,5,29,2013-05-29,17:00:00,3,NE,31,0,0,0,0,0.0,0.0,41.23,-97.26,41.2389,-97.2565,0.64,25,0.009563473
50986,57491,448900,2013,5,29,2013-05-29,16:46:00,3,IA,19,0,0,0,0,0.02,0.0,42.8682,-91.2178,42.92,-91.1155,6.38,10,0.114667067
54986,57492,445879,2013,5,29,2013-05-29,16:47:00,3,NY,36,0,2,1,0,0.0,0.0,42.8457,-74.2034,42.8012,-73.9587,12.8,1760,0.248713451
54987,57493,445885,2013,5,29,2013-05-29,16:57:00,3,NY,36,0,1,0,0,0.0,0.0,42.5262,-74.579,42.509,-74.5587,1.57,200,0.026606962
54988,57497,445884,2013,5,29,2013-05-29,17:10:00,3,NY,36,0,1,0,0,0.0,0.0,42.7865,-73.8085,42.7967,-73.8037,0.75,200,0.011272978
7999,57520,453335,2013,5,30,2013-05-30,16:58:00,3,OK,40,0,0,0,0,0.0,0.0,34.565,-97.501,34.5702,-97.4976,0.41,200,0.006212891
10995,57504,444303,2013,5,30,2013-05-30,13:08:00,3,AR,5,0,1,0,0,0.035,0.0,34.6241,-94.3696,34.6348,-94.364,0.8,200,0.012076839
10996,57512,444288,2013,5,30,2013-05-30,14:35:00,3,OK,40,0,2,5,0,0.295,0.0,34.3652,-94.4992,34.447,-94.3885,8.6,800,0.13764352
10997,57517,444336,2013,5,30,2013-05-30,15:32:00,3,AR,5,0,1,0,0,0.075,0.0,34.2776,-94.3015,34.2987,-94.2675,2.43,200,0.040015132
11985,57505,444304,2013,5,30,2013-05-30,14:00:00,3,AR,5,0,2,2,0,0.25,0.0,34.6017,-93.8294,34.6268,-93.7786,3.37,400,0.056662613
11986,57506,445642,2013,5,30,2013-05-30,14:03:00,3,AR,5,0,1,0,0,0.01,0.0,34.212,-93.568,34.23,-93.554,1.48,300,0.022803514
11987,57509,444329,2013,5,30,2013-05-30,14:16:00,3,AR,5,0,2,5,0,0.145,0.0,34.2834,-93.4865,34.3921,-93.4001,9.0,300,0.138854809
11988,57511,444333,2013,5,30,2013-05-30,14:35:00,3,AR,5,0,1,0,0,0.1,0.0,34.602,-93.264,34.7051,-93.1761,8.7,300,0.135484419
11989,57514,444335,2013,5,30,2013-05-30,14:49:00,3,AR,5,0,1,0,0,0.5,0.0,34.4672,-93.3209,34.5431,-93.2353,7.16,300,0.114403565
11990,57521,444337,2013,5,30,2013-05-30,17:10:00,3,AR,5,0,1,0,0,0.015,0.0,34.4496,-93.8027,34.489,-93.7725,3.22,200,0.049642733
12993,57526,444338,2013,5,30,2013-05-30,18:46:00,3,AR,5,0,1,0,0,0.025,0.0,34.7876,-92.8137,34.8099,-92.8004,1.72,250,0.025964981
12994,57528,444339,2013,5,30,2013-05-30,20:13:00,3,AR,5,0,1,0,0,0.15,0.0,34.8896,-92.3925,34.89,-92.3898,0.16,150,0.00272947
12995,57529,444340,2013,5,30,2013-05-30,20:36:00,3,AR,5,0,1,0,1,0.025,0.0,34.4355,-92.5823,34.4363,-92.5761,0.36,200,0.006251402
13991,57531,444341,2013,5,30,2013-05-30,23:25:00,3,AR,5,0,1,0,0,0.025,0.0,34.8231,-91.255,34.8264,-91.2501,0.36,100,0.005907624
13992,57532,444342,2013,5,30,2013-05-30,23:50:00,3,AR,5,0,1,1,0,0.15,0.0,34.8869,-91.1708,34.9231,-91.1326,3.31,200,0.052627761
29995,57530,444497,2013,5,30,2013-05-30,23:20:00,3,MO,29,0,1,0,0,0.005,0.0,36.8588,-92.0101,36.8921,-91.9449,4.28,400,0.073211561
31996,57524,455310,2013,5,30,2013-05-30,18:08:00,3,OK,40,0,0,0,0,0.0,0.0,36.1009,-95.3669,36.1034,-95.3563,0.6,100,0.010890825
31997,57525,455311,2013,5,30,2013-05-30,18:24:00,3,OK,40,0,1,0,0,0.0,0.0,36.1233,-95.2282,36.137,-95.1938,2.1,200,0.037027701
32990,57522,455306,2013,5,30,2013-05-30,17:49:00,3,OK,40,0,0,0,0,0.0,0.0,36.0813,-95.419,36.0813,-95.419,0.1,50,0
32991,57523,455308,2013,5,30,2013-05-30,17:54:00,3,OK,40,0,0,0,0,0.0,0.0,36.0936,-95.3985,36.0936,-95.3985,0.1,50,0
32992,57527,455314,2013,5,30,2013-05-30,19:40:00,3,OK,40,0,2,0,0,3.05,0.0,36.0224,-95.7729,36.0401,-95.6785,5.6,450,0.096045065
33994,57507,453305,2013,5,30,2013-05-30,14:08:00,3,OK,40,0,0,0,0,0.0,0.0,35.9619,-97.0395,35.9634,-97.0351,0.26,100,0.004648657
33995,57508,453306,2013,5,30,2013-05-30,14:15:00,3,OK,40,0,0,0,0,0.0,0.0,35.98,-96.94,35.9825,-96.9277,0.71,100,0.012551497
33996,57510,453307,2013,5,30,2013-05-30,14:26:00,3,OK,40,0,0,0,0,0.0,0.0,36.0145,-96.8835,36.0195,-96.8548,1.64,200,0.029132291
33997,57513,453334,2013,5,30,2013-05-30,14:37:00,3,OK,40,0,0,0,0,0.0,0.0,36.0335,-96.7874,36.0364,-96.7818,0.37,50,0.006306348
33998,57515,455304,2013,5,30,2013-05-30,15:01:00,3,OK,40,0,0,0,0,0.0,0.0,36.1268,-96.604,36.1268,-96.604,0.1,50,0
49995,57516,451690,2013,5,30,2013-05-30,15:10:00,3,IA,19,0,1,0,0,0.025,0.0,41.3677,-91.354,41.4014,-91.3407,2.43,100,0.036229552
50987,57518,451693,2013,5,30,2013-05-30,15:44:00,3,IL,17,0,1,0,0,0.14,0.0,41.4345,-90.7256,41.486,-90.6948,3.96,150,0.060007428
50988,57519,451692,2013,5,30,2013-05-30,16:35:00,3,IL,17,0,0,0,0,0.0,0.0,41.657,-89.9809,41.6614,-89.9715,0.57,25,0.010378826
26974,57568,453088,2013,5,31,2013-05-31,22:24:00,3,IL,17,0,1,0,0,0.05,0.0,40.0232,-87.5961,40.025,-87.5872,0.49,70,0.009080202
27977,57566,453073,2013,5,31,2013-05-31,21:03:00,3,IL,17,0,1,0,0,0.5,0.0,39.8586,-88.9856,39.8685,-88.9504,1.99,100,0.036565705
28983,57533,457229,2013,5,31,2013-05-31,05:05:00,3,TN,47,0,1,0,0,0.18,0.0,35.6159,-89.7031,35.6142,-89.6884,0.83,250,0.014797976
28984,57558,462224,2013,5,31,2013-05-31,18:50:00,3,MO,29,0,3,8,0,60.0,0.0,38.6867,-90.7498,38.7736,-90.1762,31.71,1760,0.58014546
28985,57560,460727,2013,5,31,2013-05-31,19:01:00,3,MO,29,0,1,0,0,0.0,0.0,38.4013,-90.7322,38.4328,-90.5064,12.41,200,0.227986662
28986,57562,461832,2013,5,31,2013-05-31,19:27:00,3,MO,29,0,3,0,0,0.0,0.0,38.8009,-90.1493,38.8442,-89.9602,10.64,150,0.193994124
28987,57564,460730,2013,5,31,2013-05-31,19:49:00,3,IL,17,0,2,0,0,0.0,0.0,39.1287,-89.8272,39.1399,-89.8039,1.47,150,0.025852086
28988,57565,461752,2013,5,31,2013-05-31,20:02:00,3,IL,17,0,1,0,0,0.0,0.0,39.3309,-89.6815,39.3705,-89.6204,4.26,50,0.072810525
29996,57544,460712,2013,5,31,2013-05-31,17:20:00,3,MO,29,0,0,0,0,0.0,0.0,38.9424,-91.5188,38.948,-91.512,0.53,30,0.008809088
29997,57545,460714,2013,5,31,2013-05-31,17:21:00,3,MO,29,0,0,0,0,0.0,0.0,38.944,-91.502,38.944,-91.498,0.21,30,0.004000002
29998,57546,460717,2013,5,31,2013-05-31,17:28:00,3,MO,29,0,0,0,0,0.0,0.0,38.939,-91.46,38.9381,-91.4403,1.06,40,0.019720553
29999,57555,460726,2013,5,31,2013-05-31,18:37:00,3,MO,29,0,1,0,0,0.0,0.0,38.4095,-91.0509,38.3918,-90.8679,9.98,550,0.183854042
31998,57567,456098,2013,5,31,2013-05-31,22:23:00,3,OK,40,0,1,0,0,0.0,0.0,36.5379,-94.8236,36.5417,-94.7914,1.8,500,0.032423457
32993,57536,443678,2013,5,31,2013-05-31,15:18:00,3,KS,20,0,0,0,0,0.0,0.0,37.23,-95.77,37.2307,-95.7624,0.42,50,0.00763217
32994,57543,455324,2013,5,31,2013-05-31,17:18:00,3,OK,40,0,0,0,0,0.0,0.0,36.9451,-96.0678,36.9451,-96.0678,0.1,50,0
32995,57549,455327,2013,5,31,2013-05-31,17:38:00,3,OK,40,0,1,0,0,0.005,0.0,36.9623,-95.8343,36.9657,-95.8127,1.2,200,0.021865962
32996,57552,455329,2013,5,31,2013-05-31,18:21:00,3,OK,40,0,0,0,0,0.0,0.0,36.9873,-95.4317,36.9974,-95.4197,1.1,310,0.015684709
32997,57561,456088,2013,5,31,2013-05-31,19:21:00,3,OK,40,0,1,0,0,0.0,0.0,36.5886,-95.7326,36.605,-95.6736,3.5,320,0.061236933
32998,57563,456095,2013,5,31,2013-05-31,19:27:00,3,OK,40,0,1,2,0,0.075,0.0,36.5972,-95.676,36.6317,-95.6111,4.8,350,0.073500085
33999,57548,455326,2013,5,31,2013-05-31,17:30:00,3,OK,40,0,1,0,0,0.002,0.0,36.6154,-96.6006,36.6305,-96.5599,2.5,200,0.043410838
34990,57539,453682,2013,5,31,2013-05-31,17:03:00,3,OK,40,0,3,26,8,0.3,0.0,35.485,-98.096,35.502,-97.848,16.2,4576,0.24858204
34991,57541,488183,2013,5,31,2013-05-31,17:12:00,3,OK,40,0,0,0,0,0.0,0.0,35.44,-98.003,35.44,-98.003,0.5,120,0
34992,57542,488184,2013,5,31,2013-05-31,17:13:00,3,OK,40,0,0,0,0,0.0,0.0,35.459,-98.011,35.459,-98.011,0.5,350,0
34993,57547,453691,2013,5,31,2013-05-31,17:29:00,3,OK,40,0,2,1,0,0.02,0.0,35.4858,-97.8511,35.451,-97.7929,5.0,150,0.067810636
34994,57550,454115,2013,5,31,2013-05-31,17:51:00,3,OK,40,0,1,0,0,0.15,0.0,35.454,-97.699,35.448,-97.599,5.71,600,0.100179865
34995,57551,453810,2013,5,31,2013-05-31,17:55:00,3,OK,40,0,0,0,0,0.0,0.0,35.4432,-97.96,35.4412,-97.952,0.47,50,0.008246213
34996,57554,453816,2013,5,31,2013-05-31,18:35:00,3,OK,40,0,0,0,0,0.02,0.0,35.411,-97.457,35.41,-97.449,0.5,200,0.00806226
34997,57556,453826,2013,5,31,2013-05-31,18:42:00,3,OK,40,0,1,0,0,0.1,0.0,35.341,-97.609,35.347,-97.594,1.0,100,0.016155499
34998,57557,465047,2013,5,31,2013-05-31,18:45:00,3,OK,40,0,0,0,0,0.0,0.0,35.321,-97.799,35.321,-97.799,0.2,50,0
34999,57559,465049,2013,5,31,2013-05-31,18:53:00,3,OK,40,0,1,8,0,0.08,0.0,35.406,-97.551,35.404,-97.531,1.13,300,0.020099756
35997,57537,453689,2013,5,31,2013-05-31,16:35:00,3,OK,40,0,0,0,0,0.0,0.0,35.8802,-98.1874,35.8905,-98.1747,1.0,50,0.016351762
35998,57538,453690,2013,5,31,2013-05-31,16:55:00,3,OK,40,0,0,0,0,0.001,0.0,35.4987,-98.12,35.5014,-98.1148,0.35,30,0.005859183
49996,57540,450121,2013,5,31,2013-05-31,17:09:00,3,IA,19,0,0,0,0,0.0,0.0,43.1691,-92.7323,43.1697,-92.7288,0.18,10,0.003551057
52974,57553,451070,2013,5,31,2013-05-31,18:30:00,3,IN,18,0,0,0,0,0.0,0.0,40.5356,-87.2048,40.5356,-87.1953,0.5,20,0.009500002
56990,57534,444949,2013,5,31,2013-05-31,12:53:00,3,ND,38,0,0,0,0,0.0,0.0,48.42,-97.31,48.42,-97.31,0.1,25,0
56991,57535,444950,2013,5,31,2013-05-31,13:17:00,3,ND,38,0,0,0,0,0.0,0.0,48.44,-97.32,48.4405,-97.3692,2.25,25,0.049202555
30997,57569,455321,2013,6,1,2013-06-01,00:54:00,3,AR,5,0,1,0,0,0.075,0.0,35.8367,-93.7525,35.8458,-93.7395,1.0,250,0.015868526
2994,57570,460981,2013,6,2,2013-06-02,09:50:00,3,TX,48,0,0,0,0,0.0,0.0,27.6816,-97.5303,27.6836,-97.5277,0.21,10,0.003280244
19996,57571,462409,2013,6,2,2013-06-02,14:09:00,3,SC,45,0,1,0,0,0.15,0.0,34.49,-82.79,34.517,-82.712,4.82,125,0.082540923
55987,57572,462322,2013,6,2,2013-06-02,14:36:00,3,ME,23,0,0,0,0,0.0,0.0,45.0652,-69.9472,45.0652,-69.9465,0.03,40,0.0007
57975,57573,464950,2013,6,3,2013-06-03,16:00:00,3,MT,30,0,0,0,0,0.0,0.0,46.5,-104.19,46.5,-104.19,1.0,50,0
57976,57574,455771,2013,6,3,2013-06-03,16:15:00,3,ND,38,0,0,0,0,0.0,0.0,46.17,-103.43,46.1701,-103.429,0.03,20,0.001004988
57977,57575,455827,2013,6,3,2013-06-03,17:20:00,3,ND,38,0,0,0,0,0.005,0.0,46.67,-103.66,46.6701,-103.66,0.02,20,0.0001
57978,57576,455829,2013,6,3,2013-06-03,18:05:00,3,ND,38,0,0,0,0,0.0,0.0,46.15,-102.64,46.1502,-102.635,0.26,30,0.005004
20990,57577,444307,2013,6,4,2013-06-04,13:29:00,3,SC,45,0,1,0,0,0.34,0.0,33.33,-80.59,33.2807,-80.5176,5.4,264,0.087591405
20991,57578,459661,2013,6,4,2013-06-04,13:41:00,3,SC,45,0,1,0,0,0.0,0.0,33.2991,-80.5621,33.2715,-80.5486,2.06,176,0.030724754
